Location Number,Location Name,Location ID,Lat,Long,Address,URL
631,Barnaby Brewing Company,1.69E+15,58.29980173,-134.4060865,"165 Shattuck Way, Juneau, Alaska",https://www.instagram.com/explore/locations/1694714070768567
632,Juneau City Hall,2.61E+14,58.29954909,-134.4063497,,https://www.instagram.com/explore/locations/261431467300875
633,Pel'menis,3.10E+14,58.29943,-134.40728,#2 Marine Way,https://www.instagram.com/explore/locations/310389622354430
634,Ebner Falls,1.20E+14,58.30790513,-134.3815837,,https://www.instagram.com/explore/locations/119953184720227
635,Flume Trail Juneau Alaska,4.20E+14,58.3070166,-134.4048757,,https://www.instagram.com/explore/locations/420393581350153
636,Alaska Governor's Mansion,1.03E+14,58.302652,-134.414956,120 4th St,https://www.instagram.com/explore/locations/103102873063269
637,Basin Road,1.87E+15,58.30299125,-134.4081228,,https://www.instagram.com/explore/locations/1869809763313194
638,House of Wickersham,8.11E+14,58.30361111,-134.4113889,,https://www.instagram.com/explore/locations/810822002313195
639,Last Chance Mining Museum,1.49E+15,58.30666667,-134.3852778,,https://www.instagram.com/explore/locations/1489082764710118
640,"Starr Hill, Juneau",2.57E+14,58.3042,-134.404,,https://www.instagram.com/explore/locations/256542571197091
641,"Cathedral of the Nativity of the Blessed Virgin Mary (Juneau, Alaska)",3.57E+14,58.3034,-134.408,,https://www.instagram.com/explore/locations/357203047648628
642,Chicken Yard Park,1.44E+14,58.30428434,-134.4058791,"Juneau, AK",https://www.instagram.com/explore/locations/143657552643739
643,Perserverance Trail,2.59E+14,58.31633691,-134.3337805,,https://www.instagram.com/explore/locations/259104294270305
644,Mount Juneau,1.03E+14,58.3194,-134.406,,https://www.instagram.com/explore/locations/102625853123974
645,Mt. Juneau Summit,3.49E+14,58.31898978,-134.4084512,,https://www.instagram.com/explore/locations/348966708568129
646,Jualpa Mining Camp,8.63E+14,58.30702756,-134.3854419,"1001 Basin Rd , Juneau, AK",https://www.instagram.com/explore/locations/863345770379968
